cat	title
10	刘盛纲院士在信息学院指导教学和科研工作
10	生命科学学院召开本科教学工作会议落实整改措施
10	生命科学学院召开研究所所长、科研骨干研讨会
10	抓住机遇，人才立院，努力建设世界一流的大机械学科
10	盖钧镒院士受聘浙江大学教授仪式在农学院举行
10	农学院2003年科研工作成绩显著
10	环资学院实到科研经费突破4000万元
10	中德双边学术会议在我校召开
10	叶培建院士回母校参观访问
10	机械与能源工程学院举行朱位秋教授当选中科院院士庆祝会
10	生命科学学院召开院务扩大会议
10	农业与生物技术学院和宁波市农业科学研究院举行签约仪式
10	首届葛洪与中国文化国际学术研讨会召开
10	教育学院提前完成科研经费总量目标
10	&quot;第二届司法改革国际比较研究学术圆桌会议：亚洲经验&quot;在杭举行
10	教育部评估专家组评估“卡特”为优秀
10	信息学院现代光学仪器国家重点实验室召开第三届学术委员会会议
10	岑可法院士为参加竺可桢学院选拔03级新生作成才讲座
10	环资学院科研长势喜人
10	2003年农学院科研工作跃上新台阶
10	我校绿之源协会两名学生会员当选“拜耳青年环境特使”
10	东南土地研究中心成立大会暨中国土地资源安全学术研讨会举行
10	中科院院士姚建銓访问信息学院
10	教育学院体育系中--芬（兰）科技合作项目获得正式立项
10	计算机学院两位同学荣获第十四届计算机世界奖学金
10	浙江省原子能农学会第六次代表大会暨2002学术年会在华家池校区召开
10	宫先仪院士受聘我校兼职教授仪式在信息学院举行
10	建筑工程学院董石麟院士率团访问香港
10	浙江大学、安吉县人民政府共建现代农业教学、科研示范基地
10	王之江院士到信息学院光电系检查和指导工作
10	美国工程院院士邓文中博士授聘仪式在玉泉校区举行
10	国家科技部李学勇副部长视察生命科学学院
10	教育部高校生命科学导论骨干教师培训和课程建设研讨班在浙大举行
10	卢良恕院士访问我校
10	动物科学学院召开学生安全、纪律教育大会
10	陈红征、钱国栋两位青年教师入选2001年教育部《跨世纪优秀人才培养计划》
10	德国洪堡基金会在动物科学学院举行仪器赠送仪式
10	宁海县与动物科学学院举行技术合作签约仪式
10	建筑工程学院水利与海洋工程学系成立大会暨学术报告会在玉泉校区举行
10	金国章院士兼职教授受聘仪式在医学院举行
10	动物科学学院召开科研工作座谈会
10	第十届全国神经药理学术会议在医学院召开
10	动物科学学院召开领导班子及成员届中考核大会
10	动物科学学院召开新学期第一次全体教职员工大会
10	吴奇博士受聘客座教授仪式在玉泉校区举行
10	生命科学学院召开新学期首次学生工作会议
10	环资学院召开2001年度科研工作总结暨学术交流会
10	生命科学学院召开研究生大会
10	浙江省第二届青年学术论坛在杭举行
10	浙江省土壤肥料学会第十一次会员代表大会暨学术年会在华家池校区举行
10	潘镜芙院士受聘电气学院兼职教授仪式在玉泉校区举行
10	生命科学学院召开党建工作研讨会
10	卡特召开学术委员会一届二次会议
11	谷保静研究员在Global Environmental Change上撰文探讨全球碳氮协同管理
11	联合国教科文组织总干事向教育学院阚阅教授致感谢函
11	浙大学子在全球重大挑战峰会科技墙报竞赛中夺冠
11	浙大“飞人”谢震业与队友钻石联赛男子4×100力压美国强势夺冠
11	海洋学院师生顺利完成中国大洋43航次科考任务
11	应对全球重大挑战，浙大方案闪耀达沃斯
11	“百廿校庆”管院系列活动之浙江大学资本市场研究中心揭牌
11	“让课本活起来”――体育学系本科生赴天禄中国会开展课程实践教学
11	浙大阚阅博士参与《承认高等教育资历全球公约》起草
11	谷保静研究员在Global Environmental Change上撰文探讨全球碳氮协同管理
11	联合国教科文组织总干事向教育学院阚阅教授致感谢函
11	浙大学子在全球重大挑战峰会科技墙报竞赛中夺冠
11	浙大“飞人”谢震业与队友钻石联赛男子4×100力压美国强势夺冠
11	海洋学院师生顺利完成中国大洋43航次科考任务
11	应对全球重大挑战，浙大方案闪耀达沃斯
11	“百廿校庆”管院系列活动之浙江大学资本市场研究中心揭牌
11	“让课本活起来”――体育学系本科生赴天禄中国会开展课程实践教学
11	浙大阚阅博士参与《承认高等教育资历全球公约》起草
11	国际教育学院德国女生连夜赴温捐献熊猫血
11	朱善宽教授受邀参加“健康中国・共同行动倡议书发布会”并做主旨演讲
11	传承精神，续写长征――记纪念中国工农红军长征胜利80周年之“不忘初心再长征”主题宣讲活动
11	“中国历代绘画大系”亮相印尼国际书展
11	第二届亚洲生物医学未来领袖大赛正式开幕
11	国内外顶尖学者集聚杭州，共同论道中国管理
11	阚阅被联合国教科文组织任命为承认高等教育资历全球公约起草委员会专家
11	王志凯著作《中国经济结构再平衡与长期增长》出版发行
11	陈丁江副教授在Global Change Biology报道全球河流N2O释放规律
11	建工学子在2016年美国中太平洋赛区土木工程大学生竞赛中取得喜人成绩
11	浙大建筑设计院无锡市综合交通枢纽项目获第十三届中国土木工程詹天佑奖
11	联合国教科文组织驻华代表处主任Marielza Oliveira到访教育学院
11	浙大中国西部发展研究院关于“网上丝路”研究报告被两部委采纳
11	能源工程学院陈国邦教授等在2015中国制冷学会年会上获多项奖励
11	CRPE王志凯教授的著作由Palgrave & Macmillan全球出版发行
11	附属第一医院成功成为“中国住院医师培训精英教学医院联盟”创始成员单位
11	传媒学院邵培仁教授以“华莱坞”获中国传媒经济年度观点奖
11	英国阿伯丁大学BenKneller教授赴海洋学院开设原味课程
11	管院王婉飞教授应邀到四川革命老区授课
11	管理学院正式通过中国高质量工商管理教育认证
11	美国康奈尔大学甘苏生教授加盟农学院
11	西部院承担编制的《中国西部大开发发展报告（2014）》出版发行
11	美国哈佛大学设计学院前院长Peter Rowe 教授一行来访我院建筑学系
11	浙大科技园助力中国国际动漫节 创意集市精彩纷呈
11	英国兰卡斯特大学马献东教授赴海洋学院开展全英文授课
11	史晋川教授参与《牛津中国经济指南》撰写
11	浙大出版社获2013中国图书世界影响力出版100强
11	美国Valparaiso University学生在建筑设计院开展实习
11	建筑设计研究院作品获首届中国建筑设计奖金奖
11	建筑设计研究院4位研究员荣选“当代中国杰出工程师”
11	附属一院病理科通过欧洲分子基因诊断质量联盟认证
11	附属二院与美国约翰霍普金斯医院联合开展肝胆胰疾病诊治和研究
11	日本千叶大学代表团访问浙大农业试验站等
11	建筑设计研究院在“第六届中国建筑学会建筑创作奖”中喜获大丰收
11	附属邵逸夫医院卒中中心成为中国首家通过JCI认证的中心
11	国土资源部领导来中国西部发展研究院调研
11	日本静冈县卫生厅代表团访问邵逸夫医院
11	浙大蒋介石与近代中国研究中心-牛津“中日战争研究项目组”联合举办“蒋介石与抗战”工作坊
11	浙医二院－美国ＵＣＬＡ专家远程实时会诊　联手诊治“癌中之王”
11	浙大出版社《华人的移民研究》获“经典中国国际出版工程”资助
11	邵逸夫医院首批口腔卫生师拿到美国证书
11	建筑设计研究院荣膺“中国最具影响力品牌设计机构”
11	浙大宁波理工学院教师获中国新闻奖
11	美国肯恩大学代表团一行访问城市学院
11	日本静冈县医院代表团访问邵逸夫医院
11	美国 Wisconsin大学 Madison分校Jose Madera教授一行访问生仪学院
11	“浙二”牵手美国加州大学洛杉矶分校——借助国际领先水平，探寻大型公立医院改革新路
11	美国UCLA附属医院儿科负责人Edward McCabe教授访问附属儿童医院
11	美国罗马琳达大学儿童医院外事办负责人JAN等访问儿童医院
11	美国第九巡回法院法官Margaret McKeown来我校讲学
11	“中国禄丰侏罗纪世界公园一期项目详细规划”通过评审
11	欧姆龙（中国）有限公司总经理山下利夫先生访问我校
11	我校计算机学院学生获Google中国编程挑战大赛冠军
11	我校设计作品入围“日本第12届大阪国际设计大赛”决赛
11	建筑工程学院建筑系吴璟、钱海平、林涛获第二届中国威海国际设计大赛金奖
11	第二届中国（杭州）国际光学.光电子博览会开幕
11	浙大队在“飞豹杯“2004中国空中机器人大赛中获奖
11	日本环境气象专家K. Shibata和Masaru Chiba博士日前访问我校
11	日本教授团访问人文学院
11	法学院“中国人口发展战略研究”课题获国家社科重大项目
11	美国密歇根州立大学Thomas Reardon教授一行访问我校
11	日本著名私立大学立命馆大学校长来我校访问
11	电气学院和日本富士电机系统株式会社签订合同项目
11	“2003年度中国高等学校十大科技进展”揭晓
11	“非洲天然药物研究与开发”项目正式启动
11	美国加州戴维斯分校副校长DR.William Lacy与竺可桢学院师生亲切交流
11	美国路易斯安纳大学终身教授Ye-sho Chen博士访问管理学院
11	英国伯明翰大学Wolfgang Teubert 教授来外国语学院讲学
11	原美国国家标准局Vincent Arp博士夫妇访问机械与能源学院
11	美国地质调查局高级研究员邱成财博士访问环资学院
11	日本千叶大学佐仓保夫教授等一行访问生工食品学院
11	美国HP实验室高级专家访问计算机学院
11	农学院沈实现等学生在 “中国园林滕头杯”环境设计大奖赛中获奖
11	德国柏林工业大学校长Prof. Dr. Kurt Kutzler一行参观信息学院
11	美国东北大学郑江教授到药学院讲学
11	日本筑波大学石敏俊博士来卡特驻所研究
11	台湾“中国工业工程学会”代表团访问管理学院
12	不忘初心，牢记使命——校党委副书记郑强到建工学院宣讲党的十九大精神
12	“学习十九大精神、落实双一流战略”学习体会汇报会——浙医二院微党课暨演讲比赛圆满成功
12	“在鲜红的党旗下” ——记十九大精神宣讲与对接会
12	2013-2017年教育部高等学校光电教指分委“新工科建设项目申报研讨会”在浙江大学召开
12	千里长途求是远绍，八十岁月恩谊长存！——吴朝晖校长带领浙大师生重走西迁路
12	浙江大学校长吴朝晖会见团中央书记处书记汪鸿雁一行
12	钱文荣教授等撰写的决策报告得到省委省政府主要领导的批示
12	不忘初心，牢记使命——校党委副书记郑强到建工学院宣讲党的十九大精神
12	“学习十九大精神、落实双一流战略”学习体会汇报会——浙医二院微党课暨演讲比赛圆满成功
12	“在鲜红的党旗下” ——记十九大精神宣讲与对接会
12	2013-2017年教育部高等学校光电教指分委“新工科建设项目申报研讨会”在浙江大学召开
12	千里长途求是远绍，八十岁月恩谊长存！——吴朝晖校长带领浙大师生重走西迁路
12	浙江大学校长吴朝晖会见团中央书记处书记汪鸿雁一行
12	钱文荣教授等撰写的决策报告得到省委省政府主要领导的批示
12	郑继伟副省长到浙大妇院调研
12	黄祖辉教授等撰写的决策报告获中央领导重要批示
12	产学研协同，抓住不放，实现跨越——教育部高教司在浙江大学召开国家示范性微电子学院与集成电路设计产学研融合协同育人平台建设研讨会
12	浙大出版社12个项目列入总局首次遴选“十三五”出版规划
12	天津市副市长曹小红一行赴邵逸夫医院调研
12	“你的未来你说了算”——记浙江大学第二十五届“浙大网新”电脑节开幕式
12	浙江省副省长梁黎明走访看望电气学院盛况教授
12	重温建党历史 践行群众路线——附属二院党委组织生活南湖行
12	光华法学院钱弘道教授提出的阳光司法指数获最高法院院长周强批示肯定
12	海洋系召开十二五事业发展规划教师座谈会
12	建筑设计院在中共唐山市委党校新校区概念规划设计方案中标
12	附属二院分别召开党委中心组和研究生导师学习
12	计算机学院与软件学院党委召开专题民主生活会
12	附属二院联系实际学习十七大精神 促进医院工作全面发展
12	儿童医院党委中心组学习贯彻党的十七大精神，积极做好迎评促建工作
12	儿童医院举办新一届支部委员培训班，认真学习十七大报告精神
12	电气工程学院党委中心组认真学习十七大报告
12	机械能源学院组织党员干部收看十七大开幕式
12	生仪学院组织收看党的十七大开幕式活动
12	10万人里筛查大肠癌---十一五国家科技支撑计划在杭启动
12	计算机与软件学院党委认真学习中纪委规定
12	信息学院党委与民主党派人士共话发展
12	环资学院党委召开教工党建工作研讨会
12	环资学院“十五”“211工程”重点学科建设子项目“资源利用与环境保护”通过验收
12	凝炼方向  走在前列——信息学院启动“十一五”规划制定
12	管理学院黄祖辉教授中标国家发展和改革委员会“十一五”规划课题
12	盛昌黎副省长到浙大宁波理工学院调研、慰问
12	农学院茶学系党总支与嵊州市雅黄乡党委建立友好组织
12	全国高等农林院校“十五”规划教材编写会召开
12	生仪学院党委召开民主党派人士新春座谈会
13	医学院李君教授研究组在慢加急性肝衰竭研究方面取得新突破
13	医学院李君教授研究组在慢加急性肝衰竭研究方面取得新突破
13	忆同学情深，30载再聚首――记医学院81级校友毕业30周年同学会
13	“相聚三十年，欢迎回母校”――记医学院86级校友入学30周年同学会
13	药学院陈新教授获聘加拿大多伦多大学正教授（双聘）
13	医学院四位教授被加拿大多伦多大学双聘为正教授
13	《新华文摘》转载光华法学院钱弘道、杜维超《论实验主义法治》
13	回望超越感恩——记医学院90级校友毕业20周年活动
13	怀旧与感恩 激励与未来——记医学院85级校友毕业25周年返校活动
13	“同学，很高兴认识你”-------记医学院80级校友毕业30周年毕业返校活动
13	第六届全国高等医学院校大学生临床技能竞赛华东分区赛顺利启航
13	医学院--农业试验站共建学生社会实践基地暨“送医下乡”
13	西湖竞走显英姿 凝聚人心促发展—记药学院“教授杯”金秋西湖“竞走”赛
13	光华法学院拟牵手中小学，促进全民普法教育
13	医学院附属口腔医院开展“爱牙日”活动
13	光华法学院举办“国际法海外夏令营”活动
13	光华法学院校友座谈会
13	理学院化学系教授徐端钧受邀担任《晶体学报》（Acta Crystallographica, Section E）国际编委"
13	泰国玛依多大学代表团访问药学院
13	药学院与大连化物所共建教学基地
13	省科技厅领导到药学院考察
13	药学院获新药证书
13	卫生部科教司教育处孟群处长到医学院调研
13	药学院电脑网络教室今天正式开放
13	胚胎干细胞体外定向分化为心肌细胞在药学院克隆成功
14	教育学院褚献华老师获西澳州澳中友好协会颁发“友谊奖”
14	浙大通过全国来华留学质量认证
14	持续探究电子信息类复杂工程实验，促进浙大新工科建设
14	留学生唱戏，好看又好听
14	朱永群实验室在PNAS上在线发文揭示病原菌四型b亚型分泌系统接头蛋白调节毒性效应因子分泌的分子机制
14	高度重视消防工作  牢固守住安全红线
14	《蜂胶中杨树胶的检测方法》国家标准发布实施
14	“浙大欢迎您”: 建工学院韦华求是特聘教授欢迎仪式
14	浙大紫金众创小镇牵手腾讯云，人工智能与大数据众创空间开放
14	风华二十载，归来仍少年——记浙医临床医学系92级毕业20周年同学会
14	感恩|致母校的感谢信
14	一步一个脚印，邵逸夫医院江山高水平医联体工作稳步推进
14	建工学院洪义副教授获国际岩土力学和岩土工程学会“杰出岩土工程青年奖”
14	中美野外植物学-生态学实习进入第10个年头
14	泰晤士报2018世界大学最新学科排名（艺术人文类）公布！浙大首次进入榜单！
14	浙大“飞人”谢震业全运会男子200米破纪录 加冕“双冠王”
14	10秒04！浙大“飞人”谢震业全运会男子百米夺冠
14	秉持家国情怀 服务地方发展——文军长征八十载 重温校训泰和行
14	十年！60名浙大学子真情接力，支教反哺第二故乡！
14	海洋学院首办国际海洋青年营
14	认真履职尽责 主动引领担当 邵逸夫医院江山“高水平医联体项目”全面启动
14	不加特效！不是科幻！纸片“折出”机器人！
14	突破光学衍射极限追寻细胞信号调控
14	环资人的“护水”宣言 ――多家媒体聚焦环资学院助力“五水共治”
14	《体育管理学》课程实践教学圆满收官
14	外语学院教师教学能力提升计划之“外语教学中的量化研究方法研修班”成功举办
14	阮智超研究组在亚波长全光模拟运算研究中取得新进展
14	浙医77级同学会暨纪念恢复高考四十周年
14	140种语言汇成一句话：“我爱浙大”
14	教育学院校友师生同庆母校双甲子
14	农业技术推广中心获批全国新型职业农民培育示范基地
14	人工智能――未来教育的新机遇和新动力
14	百岁教授回母校庆寿  心愿是再进实验室
14	磁约束核聚变等离子体物理研究新进展
14	“百廿献礼―名医在您身边”大型义诊活动
14	喜迎校庆寻文脉 明筑创造绿骑迹――浙大继教学院迎校庆120周年骑行浙大活动圆满成功
14	珍惜同学缘 长念师生情 ――记体育学系78级毕业35周年同学会
14	新农村发展研究院共建的健康农业产业研究院揭牌
14	浙大队伍斩获2017普华永道杯・决战24H全国总决赛冠军
14	紫金众创小镇牵手腾讯云，建设云计算专业化众创空间
14	王立铭教授的科普著作《吃货的生物学修养》喜获第十二届“国家图书馆文津图书奖”
14	乐视体育高管走进浙大课堂 畅谈体育赛事运营秘籍
14	浙大“水稻及主要经济作物育种联盟”建设国内遗传背景最为丰富的油菜种质资源库（基因库）
14	感恩・感怀・感动・感谢
14	来自鹭岛的深情厚谊
14	浙大顺利通过新一轮二级保密资格现场审查认证
14	博士生李苹发文揭示生物间互作新特征
14	中美大学农业推广联盟到浙大（长兴）农业科技园考察
14	人民日报理论版登载田正平教授署名文章：《发掘运用本土教育经验》
14	浙大622成为2017钱江源国家公园第五届油菜花节的当家品种
14	汪方炜实验室在Current Biology解析保护染色体稳定性的新机制
14	澳大利亚西澳大学孔子学院参加庆浙大百廿华诞毅行活动
14	CASP2通路与病毒复制——动科院周继勇实验室在《Autophagy》发文阐释狂犬病毒复制的自噬机制
14	一封“迟到”的感谢信
14	浙大学报英文版（JZUS）入围2017伦敦书展“国际出版卓越奖”
14	浙大公共卫生学院WELL-China项目受到新华社关注并专题报告
14	C9高校代表畅谈‘创一流’留学生教育理念
14	石墨烯的涟漪影响其渗透性能
14	《范柏乃参政议政文集》出版
14	不忘初心 砥砺前行
14	浙大与清华等四所大学成功举办2016年国际研究生联合设计课程教学――“设计复兴乡村”
14	人文学院硕士毕业生林小发翻译出版第一部《西游记》德文全译本
14	教育学院褚献华老师获西澳州澳中友好协会颁发“友谊奖”
14	浙大通过全国来华留学质量认证
14	持续探究电子信息类复杂工程实验，促进浙大新工科建设
14	留学生唱戏，好看又好听
14	朱永群实验室在PNAS上在线发文揭示病原菌四型b亚型分泌系统接头蛋白调节毒性效应因子分泌的分子机制
14	高度重视消防工作  牢固守住安全红线
14	《蜂胶中杨树胶的检测方法》国家标准发布实施
14	“浙大欢迎您”: 建工学院韦华求是特聘教授欢迎仪式
14	浙大紫金众创小镇牵手腾讯云，人工智能与大数据众创空间开放
14	风华二十载，归来仍少年——记浙医临床医学系92级毕业20周年同学会
14	感恩|致母校的感谢信
14	一步一个脚印，邵逸夫医院江山高水平医联体工作稳步推进
14	建工学院洪义副教授获国际岩土力学和岩土工程学会“杰出岩土工程青年奖”
14	中美野外植物学-生态学实习进入第10个年头
14	泰晤士报2018世界大学最新学科排名（艺术人文类）公布！浙大首次进入榜单！
14	浙大“飞人”谢震业全运会男子200米破纪录 加冕“双冠王”
14	10秒04！浙大“飞人”谢震业全运会男子百米夺冠
14	秉持家国情怀 服务地方发展——文军长征八十载 重温校训泰和行
14	十年！60名浙大学子真情接力，支教反哺第二故乡！
14	海洋学院首办国际海洋青年营
14	认真履职尽责 主动引领担当 邵逸夫医院江山“高水平医联体项目”全面启动
14	不加特效！不是科幻！纸片“折出”机器人！
14	突破光学衍射极限追寻细胞信号调控
14	环资人的“护水”宣言 ――多家媒体聚焦环资学院助力“五水共治”
14	《体育管理学》课程实践教学圆满收官
14	外语学院教师教学能力提升计划之“外语教学中的量化研究方法研修班”成功举办
14	阮智超研究组在亚波长全光模拟运算研究中取得新进展
14	浙医77级同学会暨纪念恢复高考四十周年
14	140种语言汇成一句话：“我爱浙大”
14	教育学院校友师生同庆母校双甲子
14	农业技术推广中心获批全国新型职业农民培育示范基地
14	人工智能――未来教育的新机遇和新动力
14	百岁教授回母校庆寿  心愿是再进实验室
14	磁约束核聚变等离子体物理研究新进展
14	“百廿献礼―名医在您身边”大型义诊活动
14	喜迎校庆寻文脉 明筑创造绿骑迹――浙大继教学院迎校庆120周年骑行浙大活动圆满成功
14	珍惜同学缘 长念师生情 ――记体育学系78级毕业35周年同学会
14	新农村发展研究院共建的健康农业产业研究院揭牌
14	浙大队伍斩获2017普华永道杯・决战24H全国总决赛冠军
14	紫金众创小镇牵手腾讯云，建设云计算专业化众创空间
14	王立铭教授的科普著作《吃货的生物学修养》喜获第十二届“国家图书馆文津图书奖”
14	乐视体育高管走进浙大课堂 畅谈体育赛事运营秘籍
14	浙大“水稻及主要经济作物育种联盟”建设国内遗传背景最为丰富的油菜种质资源库（基因库）
14	感恩・感怀・感动・感谢
14	来自鹭岛的深情厚谊
14	浙大顺利通过新一轮二级保密资格现场审查认证
14	博士生李苹发文揭示生物间互作新特征
14	中美大学农业推广联盟到浙大（长兴）农业科技园考察
14	人民日报理论版登载田正平教授署名文章：《发掘运用本土教育经验》
14	浙大622成为2017钱江源国家公园第五届油菜花节的当家品种
14	汪方炜实验室在Current Biology解析保护染色体稳定性的新机制
14	澳大利亚西澳大学孔子学院参加庆浙大百廿华诞毅行活动
14	CASP2通路与病毒复制——动科院周继勇实验室在《Autophagy》发文阐释狂犬病毒复制的自噬机制
14	一封“迟到”的感谢信
14	浙大学报英文版（JZUS）入围2017伦敦书展“国际出版卓越奖”
14	浙大公共卫生学院WELL-China项目受到新华社关注并专题报告
14	C9高校代表畅谈‘创一流’留学生教育理念
14	石墨烯的涟漪影响其渗透性能
14	《范柏乃参政议政文集》出版
14	不忘初心 砥砺前行
14	浙大与清华等四所大学成功举办2016年国际研究生联合设计课程教学――“设计复兴乡村”
14	人文学院硕士毕业生林小发翻译出版第一部《西游记》德文全译本
14	浙大两位教授阐述TGF-beta通路的蛋白质修饰进展
14	海洋战略与技术研究中心落户海洋学院
14	素质教育与技术实操需平行推进
14	传媒学院与钱江晚报强强联合共建“24小时新闻实验室”
14	青年结对续情谊，精准帮扶求实效
14	“技通数字，艺贯媒体”――记2016年计算机学院数字媒体技术专业开放日
14	心怀求是，梦萦启真――各地浙大校友积极行动迎庆母校百廿华诞
14	附属邵逸夫医院健康云平台2.0发布上线！云药房、云影像…触手可及！
14	浙大（长兴）农业科技园转基因基地获农业部的充分肯定
14	相约双甲子，共筑五彩梦――农业试验站助力求是学子献礼120周年校庆
14	浙大学子在2016年省大学生英语阅读大赛喜获第一名
14	浙大茶艺队在第三届全国大学生茶艺大赛中取得优异成绩
14	浙大师生扶起跌倒老教师，传递青春正能量
14	摘箬山岛闪耀科技示范之光
14	农学院举办八十岁以上老同志集体生日会
14	附属邵逸夫医院第四次高分通过JCI国际医院评审
14	中外学者齐聚杭州交流探讨佛教研究趋势
14	陈仲华教授在Trends in Plant Science上发文提出禾本科植物气孔进化新理论
14	柏林自由大学艺术史研究所收藏《宋画全集》
14	浙大紫金众创小镇亮相“城西科创大走廊”深圳推介会
14	浙大科技园众创空间培育项目――“e修鸽”获3000万元融资并布局互联网家装蓝海
14	本科生纵榜正在G20峰会安保工作中获西湖区人民武装部来信表彰
14	海洋学院举办首个“教师服务日”活动
14	管翊闳博士等揭示核仁中Def-Calpain3蛋白降解途径是细胞周期调控的新检测点
14	“小苏打‘饿’死癌细胞”，附属第二医院专家答疑版
14	航院“沙锥”无人机成功完成首次工程应用
14	海洋学院牵手联科推进浙大海洋科创园建设
14	昆虫所青年教师黄佳博士发现昆虫大脑中新的神经调控小分子
14	明确方向 转变理念 师生为本 信息驱动
14	附属第一医院成功进行肺移植手术 65岁患者顾大伯重获新生
14	南丹麦大学Holmer教授开设原味课程
14	青年读书会，跨越百年“对话”马克思
14	把CT推到床边检查！省内首台移动式全身CT正式入驻邵逸夫医院
14	走进现代农业，感受科技力量
14	朱永群实验室揭示AcrF3蛋白抑制病原菌I型CRISPR-Cas免疫系统的分子机制
14	任艾明研究员阐述新型自剪切型核酶Pistol的结构与催化机制
14	浙大建筑设计院咨询公司喜获“全国施工图审查工作先进单位”
14	浙大建筑设计院“青川之友”助学2016活动记实
14	泰迪熊诊所又开张啦！——附属儿童医院开展“儿童医疗辅导”服务项目
14	2016年全国“基础数学”研究生暑期学校顺利开幕
14	体育学系积极尝试探索“三位一体”课堂实践教学新模式
14	Schlumberger向浙大捐赠价值500万美元软件
14	亚州未来领袖项目学员参观杭州未来科技城
14	李小凡教授英文专著第二版由Springer出版
14	饮水思源，反哺学校——浙大建筑设计院助力建筑规划学科振兴发展
14	教育学院校友师生共庆建校119周年
14	诺奖林又添新绿——勒克莱齐奥与莫言先生做客浙大植树留念
14	凝学情、筑平台、谋发展、兴地学
14	强强联手，全国首个实现全数据互联互通的网络医疗体系520诞生！
14	大气环境学科发展报告发布
14	&quot;决定命运的东方巨响——两弹一星功勋成就展”开展
14	90后浙大创客研发3D食品打印机 十分钟打出精美晚餐
14	“浙大众创的那些事儿”
14	张龙实验室阐明USP4抑制成骨细胞分化的作用机理
14	徐平龙实验室发现蛋白激酶Mst1控制抗病毒宿主防御的生理功能与分子机制
14	98级教育管理专业举办入学18周年返校活动
14	管敏鑫教授赴剑桥大学讲学
14	浙大上海校友会机能分会举办夏来庆教授画作捐赠仪式
14	夏总平实验室揭示HTLV-1病毒蛋白Tax激活宿主NF-κB信号通路的机制
14	港珠澳大桥顺利合龙，浙大交通所又立新功
14	范衡宇实验室揭示启动早期胚胎发育的关键母源因子
14	缅怀先烈 祭奠忠魂——农学院师生祭扫于子三烈士墓
14	张龙实验室揭示c-Myb通过Wnt/β-catenin/Axin2途径增强乳腺癌侵润和转移
14	传媒学院举办“汉语角”活动
14	“悟空”机器人技术精湛 上镜国家地理频道
14	海洋学院部署海洋经济与管理学系筹建工作
14	建筑设计院“湖滨银泰五期”中标喜讯
14	省委副书记王辉忠考察农学院喻景权教授实验室
14	命悬一线 小伙醉酒 一根钢筋贯穿颅脑；千钧一发 浙二抢救 多学科十小时奋战
14	建筑设计院安吉”穿越时光”健康养生小镇方案中标喜讯
14	浙大儿院被评选为国家级儿童早期发展示范基地
14	众筹聚力，共谋新篇 —— 本科生院务实推进信息安全暨信息化建设工作
14	本科生网络课程新平台上线试运行
14	档案馆喜获“全省档案系统先进集体”称号
14	传媒学院举办阿里巴巴全国大学生新闻评论大赛圆满落下帷幕
14	你上课，我打分——2015浙大青年教师教学大赛决赛顺利进行
14	乐享学生节，共绘电气梦——记电气工程学院“花漾紫金”欢乐巡游活动
14	热情融寒夜，岁末忆童年——记电气学院学生节活动“乐在电气”冬日游园会
14	教育学系91级校友回母校纪念毕业20周年
14	海洋学院筹建国内首个海洋信息学系
14	浙大建筑设计院林建海被评为杭州市青年风景园林设计师
14	环资学院代表队囊括首届全国大学生土壤技能竞赛团体和个人两个第一名
14	唱响畲乡扶贫新曲 助力精准医疗扶贫
14	浙大第二十六届模拟法庭暨法律服务月活动圆满闭幕
14	2015年长三角八校友好辩论赛圆满落幕
14	浙大邮箱扩容至20G了！
14	附属邵逸夫医院成为省首家通过HIMSS EMRAM 6级认证医院
14	计算机学院举办2015年数字媒体开放日
14	教育学院体育学系与北爱荷华大学HPELS进入二轮互访
14	浙大传媒学院胡晓云 情系农业品牌研究（当代英杰）
14	建工学院建筑系师生参展2015 IDW杭州国际设计周
14	外语学院学生代表赴京参访外交部、商务部等重点单位
14	辉煌从这里诞生——附属第一医院建院时四件珍贵文物的故事
14	秋天，我们行走在杭州——浙大汉语角第二期主题“浙大毅行”
14	“花缘”巧结伴，今夜情意浓
14	教育学院顺利开设海外教师主导全英文课程
14	浙大“王大珩菁英班”学生代表赴酒泉卫星发射中心开展实践活动
14	全国高校校友工作干部齐聚浙大培训
14	外语学院首届国际组织精英班顺利开班
14	揭开IOT面纱，驶向智能未来——记飞思卡尔IOTT大篷车走进浙大
14	西部院承担编撰的《2015国家西部开发报告》正式出版发行
14	浙二-台州新建分院，博导教授家门口来
14	2015互联网+科技孵化机构Top100 浙大科技园稳居总榜前五
14	国内首例无肠新生儿在浙大儿童NICU精心治疗下已存活20个月
14	建筑设计院云栖小镇国际会展中心顺利竣工
14	吕卫国获国家卫生计生突出贡献中青年专家称号
14	高分子系石墨烯研究再次取得新进展
14	建筑设计研究院喜获三项计算机软件著作权
14	浙大e-WORKS发布新项目20ke在线教育
14	手术室日常照感动大众 温情瞬间彰显医者仁心
14	附属一院成功完成亲体肝移植手术
14	中央电视台：“好警察”崔光日在附属一院完成肾移植手术
14	海洋学院与中天科技集团共建联合研究中心
14	海洋学院邀请西班牙SergioZlotnik教授开设《计算地球动力学》公开课
14	浙大2015年新教工体验式素质拓展
14	上以言相传，善以行相承——“全国向上向善好青年分享团”走进浙大
14	管理学院阮建青副教授在《Food Policy》上发文挑战“大米理论”
14	浙大2015年秋季外国留学生新生陆续报到
14	建筑设计研究院喜获湄潭县“一场两馆”项目竞标第一名
14	生研院2015年博士生暑期社会实践活动圆满结束
